Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.random.EmpiricalDistributionTest	void tstGen(double)	3	3	null
org.apache.commons.math3.random.EmpiricalDistributionTest	void tstDoubleGen(double)	3	3	null
org.apache.commons.math3.random.RandomAdaptorTest	void checkConstant(java.util.Random)	2	1	1
org.apache.commons.math3.random.ValueServerTest	void checkFixedSeed(org.apache.commons.math3.random.ValueServer,int)	4	1	1
org.apache.commons.math3.random.CorrelatedRandomVectorGeneratorTest	void testSampler(double[][],int,double)	3	1	1
org.apache.commons.math3.random.ISAACTest	int[] getActualSequence(org.apache.commons.math3.random.ISAACRandom)	2	1	1
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextIntUniform(int,int)	9	3	3
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextLongUniform(long,long)	8	3	3
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextSecureLongUniform(int,int)	6	3	3
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextSecureIntUniform(int,int)	6	3	3
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextPoissonConsistency(double)	3	1	1
org.apache.commons.math3.random.RandomDataGeneratorTest	void checkNextUniformUniform(double,double)	4	4	null
org.apache.commons.math3.random.RandomAdaptorTest$ConstantGenerator	double nextDouble()	37	19	17
org.apache.commons.math3.transform.FastFourierTransformerTest	void doTestTransformComplex(int,double,org.apache.commons.math3.transform.DftNormalization,org.apache.commons.math3.transform.TransformType)	7	1	1
org.apache.commons.math3.transform.FastFourierTransformerTest	void doTestTransformReal(int,double,org.apache.commons.math3.transform.DftNormalization,org.apache.commons.math3.transform.TransformType)	7	1	1
org.apache.commons.math3.transform.FastFourierTransformerTest	void doTestTransformFunction(org.apache.commons.math3.analysis.UnivariateFunction,double,double,int,double,org.apache.commons.math3.transform.DftNormalization,org.apache.commons.math3.transform.TransformType)	7	1	1
org.apache.commons.math3.transform.FastHadamardTransformerTest	void checkAllTransforms(int[],int[])	2	2	null
org.apache.commons.math3.ml.clustering.KMeansPlusPlusClustererTest$CloseDistance	double compute(double[],double[])	21	13	6
org.apache.commons.math3.ml.neuralnet.sofm.KohonenTrainingTaskTest	java.util.Collection uniqueCities(org.apache.commons.math3.ml.neuralnet.sofm.City[])	2	2	null
org.apache.commons.math3.ml.neuralnet.sofm.KohonenTrainingTaskTest	double computeTravelDistance(org.apache.commons.math3.ml.neuralnet.sofm.City[])	4	2	2
org.apache.commons.math3.ml.neuralnet.sofm.TravellingSalesmanSolver$1	boolean hasNext()	100	75	17
org.apache.commons.math3.ml.neuralnet.sofm.TravellingSalesmanSolver$1	void remove()	2	2	null
org.apache.commons.math3.ml.neuralnet.sofm.TravellingSalesmanSolver$1	java.lang.Object next()	104	77	16
org.apache.commons.math3.ml.neuralnet.sofm.TravellingSalesmanSolver	double getUpdateRatio()	2	2	null
org.apache.commons.math3.ml.neuralnet.sofm.TravellingSalesmanSolver	org.apache.commons.math3.ml.neuralnet.sofm.City[] getCityList()	2	2	null
org.apache.commons.math3.exception.util.ArgUtilsTest	java.lang.Object create(java.util.List)	9	1	1
org.apache.commons.math3.stat.descriptive.summary.SumTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.summary.SumLogTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.summary.ProductTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.summary.ProductTest	double getTolerance()	2	1	1
org.apache.commons.math3.stat.descriptive.summary.SumSqTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.rank.MaxTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	double getTolerance()	2	2	null
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	6	5	1
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	double expectedValue()	2	2	null
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	java.lang.Double[] randomTestData(int,int)	9	9	null
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	void doCalculatePercentile(java.lang.Double,java.lang.Number[])	10	9	1
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest	void doDistributionTest(org.apache.commons.math3.distribution.RealDistribution)	2	1	1
org.apache.commons.math3.stat.descriptive.rank.MinTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.rank.MedianTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	void reset(double,org.apache.commons.math3.stat.descriptive.rank.Percentile$EstimationType)	19	17	2
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	org.apache.commons.math3.stat.descriptive.rank.Percentile getUnivariateStatistic()	25	18	3
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	void checkAllTechniquesPercentile()	3	3	null
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	void testAssertMappedValues(double[],java.lang.Object[][],java.lang.Double,java.lang.Double)	13	8	2
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	void testAssertMappedValues(double[],java.lang.Object[][],java.lang.Double,java.lang.Double,org.apache.commons.math3.stat.ranking.NaNStrategy)	3	1	1
org.apache.commons.math3.stat.descriptive.rank.PercentileTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$badPercentile	double evaluate(double[],int,int)	3	1	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$badPercentile	double evaluate(double[])	4	2	1
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest	void assertEquals(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary,double)	4	4	null
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest	double[] generateSample()	3	3	null
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest	double[][] generatePartition(double[])	3	3	null
org.apache.commons.math3.stat.descriptive.moment.ThirdMomentTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.FirstMomentTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.MeanTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.SkewnessTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.KurtosisTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.SecondMomentTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.StandardDeviationTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.FourthMomentTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.VarianceTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.moment.VarianceTest	double expectedValue()	2	1	1
org.apache.commons.math3.stat.descriptive.moment.VarianceTest	double populationVariance(double[])	5	1	1
org.apache.commons.math3.stat.descriptive.moment.GeometricMeanTest	org.apache.commons.math3.stat.descriptive.UnivariateStatistic getUnivariateStatistic()	4	3	1
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest	org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatistics createMultivariateSummaryStatistics(int,boolean)	12	10	2
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$subPercentile	double evaluate(double[],int,int)	23	6	6
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$subPercentile	double evaluate(double[])	41	21	9
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$goodPercentile	double evaluate(double[],int,int)	3	1	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$goodPercentile	double evaluate(double[])	4	2	1
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest	org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatistics createMultivariateSummaryStatistics(int,boolean)	12	10	2
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatisticsTest	org.apache.commons.math3.stat.descriptive.SummaryStatistics createSummaryStatistics()	13	12	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest	org.apache.commons.math3.stat.descriptive.DescriptiveStatistics createDescriptiveStatistics()	9	8	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest	void checkremoval(org.apache.commons.math3.stat.descriptive.DescriptiveStatistics,int,double,double,double)	5	1	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$deepMean	double evaluate(double[],int,int)	3	1	1
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest$deepMean	double evaluate(double[])	4	2	1
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest	org.apache.commons.math3.stat.descriptive.SummaryStatistics createSummaryStatistics()	13	12	1
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest	void verifySummary(org.apache.commons.math3.stat.descriptive.SummaryStatistics,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	6	2	2
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest$sumMean	double evaluate(double[],int,int)	3	1	1
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest$sumMean	double evaluate(double[])	4	2	1
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest$sumMean	void incrementAll(double[],int,int)	6	2	2
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatisticsTest$sumMean	org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic copy()	2	2	null
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest	org.apache.commons.math3.stat.descriptive.DescriptiveStatistics createDescriptiveStatistics()	9	8	1
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	double[] getValues()	2	2	null
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	long getN()	11	5	3
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	void addValue(double)	49	21	14
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	void addObject(java.lang.Object)	22	1	1
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	void clear()	4	4	null
org.apache.commons.math3.stat.descriptive.ListUnivariateImpl	void setWindowSize(int)	6	4	1
org.apache.commons.math3.stat.CertifiedDataTest	void loadStats(java.lang.String,java.lang.Object)	10	2	2
org.apache.commons.math3.stat.interval.IntervalUtilsTest	void checkConfidenceIntervals(org.apache.commons.math3.stat.interval.ConfidenceInterval,org.apache.commons.math3.stat.interval.ConfidenceInterval)	4	4	null
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest	org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression createRegression()	7	7	null
org.apache.commons.math3.stat.regression.SimpleRegressionTest	void check(boolean)	2	1	1
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest	org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression createRegression()	3	3	null
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest	void checkVarianceConsistency(org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression)	2	2	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest	void checkFixTies(double[],double[])	6	2	2
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest	void checkExactTable(int,int,double,double)	7	1	1
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest	org.apache.commons.math3.linear.RealMatrix createRealMatrix(double[],int,int)	16	10	6
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest	org.apache.commons.math3.linear.RealMatrix createLowerTriangularRealMatrix(double[],int)	2	2	null
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest	void fillUpper(org.apache.commons.math3.linear.RealMatrix,double)	2	2	null
org.apache.commons.math3.stat.correlation.CovarianceTest	org.apache.commons.math3.linear.RealMatrix createRealMatrix(double[],int,int)	5	3	2
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest	org.apache.commons.math3.linear.RealMatrix createRealMatrix(double[],int,int)	5	3	2
org.apache.commons.math3.TestUtils	void assertEquals(double,double,double)	117	32	24
org.apache.commons.math3.TestUtils	void assertEquals(java.lang.String,double,double,double)	3	3	null
org.apache.commons.math3.TestUtils	void assertSame(double,double)	2	2	null
org.apache.commons.math3.TestUtils	void assertSame(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex)	145	27	17
org.apache.commons.math3.TestUtils	void assertEquals(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex,double)	51	25	9
org.apache.commons.math3.TestUtils	void assertEquals(double[],double[],double)	127	45	34
org.apache.commons.math3.TestUtils	java.lang.Object serializeAndRecover(java.lang.Object)	50	42	4
org.apache.commons.math3.TestUtils	void checkSerializedEquality(java.lang.Object)	5	3	2
org.apache.commons.math3.TestUtils	void assertRelativelyEquals(double,double,double)	5	5	null
org.apache.commons.math3.TestUtils	void assertContains(org.apache.commons.math3.complex.Complex[],org.apache.commons.math3.complex.Complex,double)	2	2	null
org.apache.commons.math3.TestUtils	void assertEquals(java.lang.String,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealMatrix,double)	51	26	8
org.apache.commons.math3.TestUtils	void assertEquals(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.linear.FieldMatrix)	49	17	10
org.apache.commons.math3.TestUtils	void assertEquals(java.lang.String,double[],double[],double)	10	7	3
org.apache.commons.math3.TestUtils	void assertEquals(org.apache.commons.math3.FieldElement[],org.apache.commons.math3.FieldElement[])	14	8	6
org.apache.commons.math3.TestUtils	double sumSquareDev(double[],double)	5	3	2
org.apache.commons.math3.TestUtils	void assertChiSquareAccept(int[],double[],long[],double)	4	4	null
org.apache.commons.math3.TestUtils	void assertChiSquareAccept(double[],long[],double)	16	14	2
org.apache.commons.math3.TestUtils	double[] getDistributionQuartiles(org.apache.commons.math3.distribution.RealDistribution)	11	9	2
